matching_id	role	cancer_id	cancer_normalized	gene_hugo_id	gene_entrez_id	gene_normalized	citation_count
524842038791cf584c8e33662a35ab8a	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:11491	6850	SYK	15
859ea14633d46899cb7d3d37b85d61c6	Tumor_Suppressor	DOID:11054	urinary bladder cancer	HGNC:11998	7157	TP53	15
c41ddeb6478afbf9cae455d2f3930f0a	Oncogene	DOID:8923	skin melanoma	HGNC:7989	4893	NRAS	15
44e8d0379963bd173d7eacaff9da11b1	Oncogene	DOID:5409	lung small cell carcinoma	HGNC:7559	4613	MYCN	15
971ef381fbe4c8c9d1209da5477cb040	Oncogene	DOID:5409	lung small cell carcinoma	HGNC:7555	4610	MYCL	15
f3a2ff3d72e7270497abf11531dee623	Oncogene	DOID:4905	pancreatic carcinoma	HGNC:6407	3845	KRAS	15
24e5fda86ed64d8701cec697b99a8e33	Oncogene	DOID:4467	clear cell renal cell carcinoma	HGNC:12687	7428	VHL	15
117064005605b0ea5f98dc3362edf633	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:11195	6657	SOX2	15
d568566cdb72256c063c3bb9d5127a2c	Oncogene	DOID:3369	Ewing sarcoma	HGNC:3749	2313	FLI1	15
a192081863a0e16b2f9daddbe35559b1	Oncogene	DOID:3347	osteosarcoma	HGNC:7029	4233	MET	15
759430b742dd6070f16e6a7c6f761290	Oncogene	DOID:3070	malignant glioma	HGNC:10848	6469	SHH	15
cc33ce86d503ff452b9ff129102333e4	Oncogene	DOID:1612	breast cancer	HGNC:7670	8202	NCOA3	15
5f9d7bd86dc0cd2a98dfded726b9af34	Oncogene	DOID:1612	breast cancer	HGNC:7545	4602	MYB	15
32f48e3696f94dd3df09e29a3ad13876	Oncogene	DOID:1612	breast cancer	HGNC:25883	80139	ZNF703	15
c7767bdc0749a3220b710bcf8907099d	Oncogene	DOID:1612	breast cancer	HGNC:16262	10413	YAP1	15
2472e97f7ca94d2863133b589e4e2fc2	Oncogene	DOID:1319	brain cancer	HGNC:3236	1956	EGFR	15
f4af688db1ca2538bca8a12bd77781a0	Oncogene	DOID:10283	prostate cancer	HGNC:3527	2146	EZH2	15
74ea1c4bca4747604d5240932e58be8a	Driver	DOID:9119	acute myeloid leukemia	HGNC:3765	2322	FLT3	15
f5206128193b80ad40976e58f5c78178	Driver	DOID:1612	breast cancer	HGNC:3236	1956	EGFR	15
c6bca4b0ce478613bade54c8addeb470	Driver	DOID:1324	lung cancer	HGNC:1097	673	BRAF	15
0922e4ac848eee0a603d4d0618aba4b8	Tumor_Suppressor	DOID:9256	colorectal cancer	HGNC:6348	9314	KLF4	14
bd7d3ee6d00a782d19953b435faffd12	Tumor_Suppressor	DOID:5520	head and neck squamous cell carcinoma	HGNC:7881	4851	NOTCH1	14
e08ce1d26ed0a24c15090a49bf28252a	Tumor_Suppressor	DOID:5520	head and neck squamous cell carcinoma	HGNC:1787	1029	CDKN2A	14
7a7e3919a12cd0342c5361ae1a493d67	Tumor_Suppressor	DOID:5409	lung small cell carcinoma	HGNC:11998	7157	TP53	14
0abe998d2d45a521c3c529250c64f4ca	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:27310	201163	FLCN	14
0a32095badc976db9f615e9b95dbc867	Tumor_Suppressor	DOID:1909	melanoma	HGNC:11998	7157	TP53	14
dddb1d985f622b6509604da6adfc55fd	Tumor_Suppressor	DOID:1324	lung cancer	HGNC:11389	6794	STK11	14
79fc002964ccba8157db66c71645e12b	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:11998	7157	TP53	14
1d118ff7213fa54ad2fb1e307678f42e	Oncogene	DOID:9952	acute lymphocytic leukemia	HGNC:7553	4609	MYC	14
809dbb7be218ac4031d73b311436f7d4	Oncogene	DOID:9538	multiple myeloma	HGNC:6776	4094	MAF	14
f0de9fb6b31efc47a76b2dfc3f062eee	Oncogene	DOID:9538	multiple myeloma	HGNC:29641	84939	PWWP3A	14
3e0c6b27884e24b87b14512d2c98b253	Oncogene	DOID:9256	colorectal cancer	HGNC:2514	1499	CTNNB1	14
6592549587d7bc7a00f67a0cd45fc4af	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:7545	4602	MYB	14
23adcee7b36d2e89a2928b083eb6792f	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:3498	2122	MECOM	14
b80180d80425b228ec7a53f43f2e666a	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:24678	79068	FTO	14
6ec43eac4aa750799c5f0b58a5f48912	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:2514	1499	CTNNB1	14
22b306faeb4098ed7cf4fff0b1bc12be	Oncogene	DOID:5517	stomach carcinoma	HGNC:7029	4233	MET	14
d594702ae2e86bccb12350f2bb61ccaa	Oncogene	DOID:4001	ovarian carcinoma	HGNC:7553	4609	MYC	14
1dee2ae0200419074273a1d38a8d706f	Oncogene	DOID:3969	papillary thyroid carcinoma	HGNC:8031	4914	NTRK1	14
45aedb8ca12e0fc1d0efcccef387dfdf	Oncogene	DOID:3910	lung adenocarcinoma	HGNC:7553	4609	MYC	14
eccf5171b972be76818b56ab37ad6721	Oncogene	DOID:3721	plasmacytoma	HGNC:7553	4609	MYC	14
41bc7d5bc6d27bcb24262dbdeb01647a	Oncogene	DOID:2531	hematologic cancer	HGNC:7553	4609	MYC	14
23edb23f27fdd66da00cd2a9285a16f8	Oncogene	DOID:1909	melanoma	HGNC:3332	2011	MARK2	14
4589ec841fb87bed1d603be5ae7f28f5	Oncogene	DOID:1612	breast cancer	HGNC:30134	27043	PELP1	14
1d98d370e43173d42fcea5c6c95c45e9	Oncogene	DOID:1324	lung cancer	HGNC:10261	6098	ROS1	14
fbf19594244bebdda8e4c4112a54f0c0	Oncogene	DOID:1319	brain cancer	HGNC:7553	4609	MYC	14
a772d0f2eee27c326b37296620be2231	Oncogene	DOID:10534	stomach cancer	HGNC:3236	1956	EGFR	14
6637c875516015c5126b03a2d8bd65ba	Oncogene	DOID:10283	prostate cancer	HGNC:3430	2064	ERBB2	14
5868a1a585e37d6a49be822e70b27b17	Oncogene	DOID:0060058	lymphoma	HGNC:1097	673	BRAF	14
0f68fa7aad52d46e1738bc9782bbe05e	Driver	DOID:769	neuroblastoma	HGNC:7553	4609	MYC	14
538b3e9f10760cd52a7875d8ac41ba47	Driver	DOID:3369	Ewing sarcoma	HGNC:3508	2130	EWSR1	14
865edadd32682c3b5ec2216ba7155561	Tumor_Suppressor	DOID:707	B-cell lymphoma	HGNC:11896	7128	TNFAIP3	13
4cdb861afac6d80264dbd56c8487d6fe	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:4415	27232	GNMT	13
de4602d464b1053d7ef32f76548d0656	Tumor_Suppressor	DOID:3347	osteosarcoma	HGNC:11998	7157	TP53	13
90735f281d97c30b4751e9627e696a30	Tumor_Suppressor	DOID:1540	parathyroid carcinoma	HGNC:16783	79577	CDC73	13
b9b05adb00a11577a9d528e1ddcee376	Tumor_Suppressor	DOID:1324	lung cancer	HGNC:1787	1029	CDKN2A	13
40a0169ee6d86ed9c76af0d7d25f83d4	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:11755	7031	TFF1	13
d5c0a5bd2a5622aba61fcffa3b51ee1d	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:8949	5268	SERPINB5	13
0c2764865aba30b634e121b4d99110d2	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:30809	28951	TRIB2	13
8fd797439ba6e346672208b3994113ba	Oncogene	DOID:769	neuroblastoma	HGNC:7989	4893	NRAS	13
42b91936036ddf83618fbfa65852b72d	Oncogene	DOID:6163	familial renal papillary carcinoma	HGNC:7029	4233	MET	13
a47afd17d435b16658a1f61fae140b29	Oncogene	DOID:5603	acute T cell leukemia	HGNC:7545	4602	MYB	13
5e1895fb96001a0d3b0cb5001f51c7ed	Oncogene	DOID:5603	acute T cell leukemia	HGNC:5056	3195	TLX1	13
5401fdb4bfc7ba8a8d2f09aa23152a20	Oncogene	DOID:5409	lung small cell carcinoma	HGNC:6342	3815	KIT	13
0586ad1eb80ddfd72091fa96db179684	Oncogene	DOID:4074	pancreatic adenocarcinoma	HGNC:6407	3845	KRAS	13
e1129a808ef1a753c83b08929bf68fbc	Oncogene	DOID:3963	thyroid carcinoma	HGNC:9967	5979	RET	13
c0b1a5dffbd7d464cc3746497352c167	Oncogene	DOID:3910	lung adenocarcinoma	HGNC:9967	5979	RET	13
318002d09f018360ba79eceb6c1330c3	Oncogene	DOID:3908	non-small cell lung carcinoma	HGNC:3430	2064	ERBB2	13
91428343275361d092a73280c6690ba7	Oncogene	DOID:219	colon cancer	HGNC:2514	1499	CTNNB1	13
59d3f693016e72c762a41d9817550b8e	Oncogene	DOID:1749	squamous cell carcinoma	HGNC:7553	4609	MYC	13
e6ebc8ecf84d453e9121e1043f3a92d7	Oncogene	DOID:1612	breast cancer	HGNC:7989	4893	NRAS	13
a338c2f3755004d93874cddb27b15faa	Oncogene	DOID:1324	lung cancer	HGNC:11998	7157	TP53	13
518cd8c25ae109b56415f443bf81f4e7	Oncogene	DOID:1240	leukemia	HGNC:12796	7490	WT1	13
95772864754dc2fa4732baac5cd3737d	Oncogene	DOID:1240	leukemia	HGNC:1014	613	BCR	13
87d7b82771d52d5ed25b0aba8a7368df	Driver	DOID:219	colon cancer	HGNC:583	324	APC	13
8d9d480fd8ea174c9773c64e5d8ea14e	Driver	DOID:1909	melanoma	HGNC:9588	5728	PTEN	13
d4473653f101ec8077111d62330eef60	Driver	DOID:1612	breast cancer	HGNC:1100	672	BRCA1	13
53081ba33ffac9400c1ee6b3f276d0ae	Tumor_Suppressor	DOID:3571	liver cancer	HGNC:11998	7157	TP53	12
fd6605cd7c0df82f07158d225f56b3e3	Tumor_Suppressor	DOID:2154	nephroblastoma	HGNC:26837	139285	AMER1	12
fa98efed8f42470f8a5853f30fb1f2ed	Tumor_Suppressor	DOID:1790	malignant mesothelioma	HGNC:950	8314	BAP1	12
0a06c977e8657079e84d82f05d552095	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:6106	50943	FOXP3	12
c6a923d8531d4cda3574a35e8491ee41	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:6348	9314	KLF4	12
af2348545c74dc1047dbe455fcaebf74	Oncogene	DOID:9538	multiple myeloma	HGNC:6119	3662	IRF4	12
d40cbaa9eb543a1e45c0cce4f672a717	Oncogene	DOID:9256	colorectal cancer	HGNC:8975	5290	PIK3CA	12
b1420f9e6bd8fc9d1e6dd5fda3563816	Oncogene	DOID:9256	colorectal cancer	HGNC:11364	6774	STAT3	12
803b18f48efcd1a668e2f6c065c2a8ce	Oncogene	DOID:8675	lymphosarcoma	HGNC:427	238	ALK	12
dc90052a72c56f3c18428c92d61984cc	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:11748	7024	TFCP2	12
baa689cb3c0c1a152a3b5e3da12d7df4	Oncogene	DOID:2893	cervix carcinoma	HGNC:7553	4609	MYC	12
5967e8a669cc7b16bdf25ba0eab0d89b	Oncogene	DOID:1793	pancreatic cancer	HGNC:3236	1956	EGFR	12
1acdf64cfa0a7799d083e96a29fbaaba	Oncogene	DOID:1749	squamous cell carcinoma	HGNC:3236	1956	EGFR	12
b9878d6417344bcf7182784758184bb9	Oncogene	DOID:1612	breast cancer	HGNC:391	207	AKT1	12
e079ab386b6ca2e9516acbc101fd9df1	Oncogene	DOID:1612	breast cancer	HGNC:29608	92140	MTDH	12
bffc66891d023273ccbaa0307a23be77	Oncogene	DOID:1324	lung cancer	HGNC:9967	5979	RET	12
83ab545d44feb6d973a285bf0d797f56	Oncogene	DOID:1240	leukemia	HGNC:7989	4893	NRAS	12
fd7e82644dad99d71fbd8cc292c7d4cf	Oncogene	DOID:1240	leukemia	HGNC:3430	2064	ERBB2	12
100fb9127fc1bd23a282df70c24e2acd	Oncogene	DOID:11054	urinary bladder cancer	HGNC:7553	4609	MYC	12
4a97692bb8bcd9d955f550f1125095b2	Oncogene	DOID:10534	stomach cancer	HGNC:6407	3845	KRAS	12
65288ea4909e39b2f971e29d95201df0	Oncogene	DOID:10283	prostate cancer	HGNC:3236	1956	EGFR	12
6b5f91271048dc927b24471fb91f23fa	Oncogene	DOID:0080199	colorectal carcinoma	HGNC:7553	4609	MYC	12
1e18c9228c31e5f8667aef0e38d66d8b	Oncogene	DOID:0070004	myeloid neoplasm	HGNC:7553	4609	MYC	12
de0344c396ec93fe365404375e73b783	Driver	DOID:9119	acute myeloid leukemia	HGNC:6342	3815	KIT	12
289fcada5925d0272a80d7b6c40781a4	Driver	DOID:3910	lung adenocarcinoma	HGNC:6407	3845	KRAS	12
39c6fbbdeab250f2082e1c0510cd3fce	Driver	DOID:3908	non-small cell lung carcinoma	HGNC:6407	3845	KRAS	12
13dc34ae2a5940c9a31fefa307d54d71	Driver	DOID:3350	mesenchymal cell neoplasm	HGNC:6342	3815	KIT	12
1fbe08d3312ec958643406a55c86f5d4	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:6348	9314	KLF4	11
519ca671d12488514aad52a2b1ae11a8	Tumor_Suppressor	DOID:1749	squamous cell carcinoma	HGNC:11998	7157	TP53	11
3df7df4de94dc79a7ad399a84b4a7fc1	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:8949	5268	SERPINB5	11
546f1a06d7e37c0a73d7b942b9d6970f	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:16262	10413	YAP1	11
133f0db7bd20742850db5f1c7e633e76	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:10471	861	RUNX1	11
a50e2e24206c46a7fc635db244cecd62	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:17294	153090	DAB2IP	11
a7b5d72912fef45f84a118497e18b0d8	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:7136	4300	MLLT3	11
230a5ba80f6131fa068baeab8e0a5819	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:2768	7913	DEK	11
b85adc8ddc4765eae175f5baa50b1e00	Oncogene	DOID:769	neuroblastoma	HGNC:9967	5979	RET	11
9e82f70e392ee85c946874c11f20695c	Oncogene	DOID:768	retinoblastoma	HGNC:7559	4613	MYCN	11
b34b750305c6f245f055c47c740a6afb	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:9591	5729	PTGDR	11
6ff8d8ad0a0020605cc917e58a5dbc31	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:5173	3265	HRAS	11
2fa358f4028d3476502a8474ed13fa15	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:11998	7157	TP53	11
5d32b723ecadfb4458b18c3851d58bf6	Oncogene	DOID:5517	stomach carcinoma	HGNC:7553	4609	MYC	11
c590b457312c1d2fccef504278a1f078	Oncogene	DOID:4001	ovarian carcinoma	HGNC:3430	2064	ERBB2	11
f435f31f10799309298fcfa63a95b532	Oncogene	DOID:3969	papillary thyroid carcinoma	HGNC:9585	5727	PTCH1	11
97cfe1385a65b5f6f0a4442a23b37d8a	Oncogene	DOID:3908	non-small cell lung carcinoma	HGNC:1316	27436	EML4	11
5031e7264fa7a37a26c605f008e1c012	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:11195	6657	SOX2	11
bdc9b382209049fcb99ed21267fbf28d	Oncogene	DOID:2394	ovarian cancer	HGNC:3236	1956	EGFR	11
3463afae354becaef61ec837621c932e	Oncogene	DOID:1909	melanoma	HGNC:7029	4233	MET	11
3f5b6ce3c696cdd6d95b8c1e74d0631d	Oncogene	DOID:1909	melanoma	HGNC:4893	3082	HGF	11
3945ee779c4e4a85998774a2c7466cf2	Oncogene	DOID:1909	melanoma	HGNC:10761	9869	SETDB1	11
a6c9df40087d18acec0a7c5a65449acd	Oncogene	DOID:1612	breast cancer	HGNC:8014	4904	YBX1	11
4b448ae97c7f350e0e26c2eeab39b656	Oncogene	DOID:1612	breast cancer	HGNC:6204	3725	JUN	11
ae225d3ab7c5053a61994b59dd2f6db4	Oncogene	DOID:1612	breast cancer	HGNC:3229	1950	EGF	11
e5b1f361828de53f60841b4faea72c8d	Oncogene	DOID:1612	breast cancer	HGNC:10901	6502	SKP2	11
86a6de6c32823faec556fafddf33e488	Oncogene	DOID:1324	lung cancer	HGNC:7029	4233	MET	11
73d78b5323af7e079be178d63ec79c43	Oncogene	DOID:1324	lung cancer	HGNC:1097	673	BRAF	11
adc4d5264d542077fabb0552399b2af6	Oncogene	DOID:12603	acute leukemia	HGNC:7553	4609	MYC	11
c8c56e647b49e8d0430eee1e8ee8e23e	Oncogene	DOID:1240	leukemia	HGNC:9644	5781	PTPN11	11
3271df8df5940b56c865455addbb4747	Oncogene	DOID:10534	stomach cancer	HGNC:7029	4233	MET	11
2ffd0ad1ac0978cffd0a997ad5401e58	Oncogene	DOID:0060058	lymphoma	HGNC:1541	867	CBL	11
e60be267be2400da34e500598d11ec63	Driver	DOID:9256	colorectal cancer	HGNC:11998	7157	TP53	11
411fbc23da9de1ad36fce2b20d7729af	Driver	DOID:1909	melanoma	HGNC:7105	4286	MITF	11
3b075e8f9c82c42b14ff86a07aeca0ce	Driver	DOID:1793	pancreatic cancer	HGNC:11998	7157	TP53	11
8e22ff51ed9f53099add2fe5016c978e	Driver	DOID:1781	thyroid cancer	HGNC:1097	673	BRAF	11
fe63c5b28c3da8ea85480ba501f938c9	Tumor_Suppressor	DOID:9256	colorectal cancer	HGNC:1806	1045	CDX2	10
c52f4a4bebcce120ffd4a11d02078170	Tumor_Suppressor	DOID:9119	acute myeloid leukemia	HGNC:11998	7157	TP53	10
da6c62c417c578b6450a6117db3e9ba8	Tumor_Suppressor	DOID:769	neuroblastoma	HGNC:16816	26038	CHD5	10
8ccf9ce2d7f3a995b69fc815fbf180df	Tumor_Suppressor	DOID:768	retinoblastoma	HGNC:1787	1029	CDKN2A	10
f254448bffeb10fa4ba7ec279c1c674a	Tumor_Suppressor	DOID:6039	uveal melanoma	HGNC:950	8314	BAP1	10
e61f275b9abaa8d9e72fb7bdb6486273	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11998	7157	TP53	10
91636c1f22dc667546d5e0b3ece3af2b	Tumor_Suppressor	DOID:3675	childhood kidney cancer	HGNC:12796	7490	WT1	10
6dca40c2088b51e18908db4277d4b901	Tumor_Suppressor	DOID:3347	osteosarcoma	HGNC:9884	5925	RB1	10
1ed80ed2f79a51e82563b21e34126c97	Tumor_Suppressor	DOID:2513	basal cell carcinoma	HGNC:9585	5727	PTCH1	10
3e575db0768b5827eadf7ed1fe0f9ece	Tumor_Suppressor	DOID:1790	malignant mesothelioma	HGNC:7773	4771	NF2	10
6cd3cd2e94ac8d103094df1924672bb8	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:18756	23221	RHOBTB2	10
1f788f1d9f1dd4ad27aef7398475ff33	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:12799	51741	WWOX	10
ac64f212ee172f3dbd4373396dcc7a56	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:15472	8854	ALDH1A2	10
8f2cd816183ebd9d3a4cb7565181c2e4	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:11254	8405	SPOP	10
ee92dd72f49e614d0ea81d439ea4ca84	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:2345	1385	CREB1	10
ae094c69cb2c89723e152de964bed932	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:12796	7490	WT1	10
aa370aeea562546f462b24b2f3873144	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:1916	9557	CHD1L	10
88e47f3978af0de8119edb7774ec4987	Oncogene	DOID:5520	head and neck squamous cell carcinoma	HGNC:7553	4609	MYC	10
907ff2d0fb518dfd649c40ee6099e05b	Oncogene	DOID:5409	lung small cell carcinoma	HGNC:7785	4781	NFIB	10
c7fc26c9433915e1fc478fdfa208c29c	Oncogene	DOID:3347	osteosarcoma	HGNC:6204	3725	JUN	10
cf3804c8d4bb6a459376df3222922eef	Oncogene	DOID:3275	thymoma	HGNC:3942	2475	MTOR	10
0cfad6801fe00a7b2a6ea9c490a1cbd7	Oncogene	DOID:3007	breast ductal carcinoma	HGNC:3430	2064	ERBB2	10
2f232ad866f7755fa5406d9be7458ac4	Oncogene	DOID:2394	ovarian cancer	HGNC:8975	5290	PIK3CA	10
5c4002978c6dd5ae512c614abbcbaba8	Oncogene	DOID:219	colon cancer	HGNC:3236	1956	EGFR	10
d2a5e02cd4ac8b9c909f9970aeacb94a	Oncogene	DOID:1612	breast cancer	HGNC:990	596	BCL2	10
c1df42117c5ae9749f86b5c1a9ee28e3	Oncogene	DOID:1612	breast cancer	HGNC:9605	5743	PTGS2	10
a91ae1d6b5c76779099fb2633877760f	Oncogene	DOID:1612	breast cancer	HGNC:76	25	ABL1	10
4e2e527c201bc53f949b7db067446095	Oncogene	DOID:1612	breast cancer	HGNC:6342	3815	KIT	10
0ea8582818a98ba216a4aace61bc68b0	Oncogene	DOID:1612	breast cancer	HGNC:3527	2146	EZH2	10
c73f61d59c0f2a9c7d7aebbd44ae5303	Oncogene	DOID:1612	breast cancer	HGNC:14552	9641	IKBKE	10
4c380db85a5a4acb8dd5b000f3c4a72d	Oncogene	DOID:1612	breast cancer	HGNC:11577	6901	TAZ	10
955753e4a06b2f9311d12ca0768b85a7	Oncogene	DOID:1324	lung cancer	HGNC:17563	56339	METTL3	10
34e55d12690fb872f8148d9b637d6d42	Oncogene	DOID:1324	lung cancer	HGNC:1582	595	CCND1	10
4e70b804cd79d811173a618c631073f1	Oncogene	DOID:1324	lung cancer	HGNC:11825	7080	NKX2-1	10
1111a598027dbb10140cc87d7dcd68d2	Oncogene	DOID:12603	acute leukemia	HGNC:7132	4297	KMT2A	10
21579753a1268c2818ad17c152158637	Oncogene	DOID:0060318	acute promyelocytic leukemia	HGNC:30091	84106	PRAM1	10
b07ccfd57cc76d75b44237c62fb10769	Driver	DOID:3459	breast carcinoma	HGNC:3430	2064	ERBB2	10
da4f9fdee2d6c1ac7c0d96b323f1fd2b	Driver	DOID:1612	breast cancer	HGNC:391	207	AKT1	10
87e732e841f21de54cfb924cf1a31252	Driver	DOID:1324	lung cancer	HGNC:11998	7157	TP53	10
2e7b03ba37ab5382ea010f2735a77149	Driver	DOID:1240	leukemia	HGNC:7553	4609	MYC	10
1abc6a9e64f7d14051bd0e9b044bc50e	Driver	DOID:1240	leukemia	HGNC:1014	613	BCR	10
1801d7bf2eab421c4151554439858f58	Tumor_Suppressor	DOID:768	retinoblastoma	HGNC:9893	5933	RBL1	9
0a47ec85f66035c449aa605f36010f5e	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:10473	864	RUNX3	9
0478c3f6f59d68a4ff44aa4e4463d5b9	Tumor_Suppressor	DOID:5940	malignant peripheral nerve sheath tumor	HGNC:7765	4763	NF1	9
5e231f0fcfe35e0c4b619901ad1365a5	Tumor_Suppressor	DOID:4450	renal cell carcinoma	HGNC:19309	23189	KANK1	9
c3a2790b900043b6a4db6de76cd175c4	Tumor_Suppressor	DOID:4362	cervical cancer	HGNC:11998	7157	TP53	9
e3f4cc2f29161df7f712dd2fc6a8e252	Tumor_Suppressor	DOID:4159	skin cancer	HGNC:11998	7157	TP53	9
0914a297597ff3b1fa16eb895fabfbe7	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:9588	5728	PTEN	9
c1b8f9eea2dc1d9f2a33c2b79c00f5b6	Tumor_Suppressor	DOID:3571	liver cancer	HGNC:2897	10395	DLC1	9
173bcdb5a62aeba9840ff5bbe37ba51f	Tumor_Suppressor	DOID:3070	malignant glioma	HGNC:4332	29998	BICRA	9
990465d92a4416077254580f4b3f6f13	Tumor_Suppressor	DOID:3070	malignant glioma	HGNC:1787	1029	CDKN2A	9
1bc10c05e6d697cb073ecd3b10ed1c98	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:8620	5080	PAX6	9
d50c3592ce03ece255b81e1222a55dd1	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:11998	7157	TP53	9
8fc5f9734279510584a939ac5dd90a6d	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:11998	7157	TP53	9
8ab193271cf19116b86f358e12a299c6	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:12796	7490	WT1	9
47ad07ebfada12bdc95243133990a5d7	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:9645	5782	PTPN12	9
36221359a4bfccf056c8bcaf550bc6b3	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:583	324	APC	9
9e0ce735c48501dc1fb6528a3d2a8279	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:10473	864	RUNX3	9
c7e92082aad2a28bccacb98bb251d8ad	Tumor_Suppressor	DOID:1240	leukemia	HGNC:13176	10320	IKZF1	9
3aea6140d92196f0868289aa64db00e3	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:11633	6929	TCF3	9
df7a2ec47b4a5bcd81cf02854c1fdc93	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:545	310	ANXA7	9
57a1c8fc8f23f7ceb159437f5b43c953	Tumor_Suppressor	DOID:0050745	diffuse large B-cell lymphoma	HGNC:9346	639	PRDM1	9
7532d04a6d5f26a8a7f417f7c1cfa409	Oncogene	DOID:9952	acute lymphocytic leukemia	HGNC:6642	4005	LMO2	9
41f6631697417ad58df2e8e62dff11d4	Oncogene	DOID:9256	colorectal cancer	HGNC:7029	4233	MET	9
eabd26d8dd2c61dd0c5517d7ff34174d	Oncogene	DOID:9256	colorectal cancer	HGNC:3332	2011	MARK2	9
7bea1d639a565566c08bfe76f35cd98e	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:10471	861	RUNX1	9
d5f6fe6c4052f29a6f962c03f8a4fa4b	Oncogene	DOID:8675	lymphosarcoma	HGNC:7553	4609	MYC	9
04c5323a843e94b1a66274fd6740510b	Oncogene	DOID:8584	Burkitt lymphoma	HGNC:11026	6520	SLC3A2	9
9ac4351add74ff2db2f64c0c26785644	Oncogene	DOID:8552	chronic myeloid leukemia	HGNC:7553	4609	MYC	9
dabc47cf13d610bc581df7a04b8af844	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:9555	5716	PSMD10	9
0daa16fa950b21db5452ea612f9e3366	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:29608	92140	MTDH	9
b702d9b0f7ad0c8d6d17bf271cfe81d0	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:1582	595	CCND1	9
82eae1508ca6be8d29320845d6841ac9	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:11364	6774	STAT3	9
81bac21bba04332c934b252927b934e7	Oncogene	DOID:5485	synovial sarcoma	HGNC:11340	6760	SS18	9
883c1fda02bfc37e69f79ca598ec8d43	Oncogene	DOID:5409	lung small cell carcinoma	HGNC:6407	3845	KRAS	9
2bd58b7af1b21ee309f4271a29fd5955	Oncogene	DOID:5409	lung small cell carcinoma	HGNC:3236	1956	EGFR	9
4a339195f2bfc540e77a356db483ca92	Oncogene	DOID:3969	papillary thyroid carcinoma	HGNC:7671	8031	NCOA4	9
998ac005bacf641ce0a99d87b0d291cd	Oncogene	DOID:3910	lung adenocarcinoma	HGNC:1097	673	BRAF	9
36bbcfb8ee3ec6a21189191df747e9da	Oncogene	DOID:3908	non-small cell lung carcinoma	HGNC:16262	10413	YAP1	9
2f979ad0c842220966794927f83ab33c	Oncogene	DOID:3908	non-small cell lung carcinoma	HGNC:11998	7157	TP53	9
271932d3bd6d0bf00e5c4e0656c65349	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:16262	10413	YAP1	9
f529e2b9f3db8d10b0d68a93891cb238	Oncogene	DOID:3382	liposarcoma	HGNC:4010	2521	FUS	9
